word	format	onset	duration	onset_flip	offset_flip	duration_flip
+		0.0	10.0	0.0	9.982838869094849	9.982838869094849
Wood		10.0	0.5	9.982838869094849	10.482814073562622	0.49997520446777344
reached		10.5	0.5	10.482814073562622	10.982779026031494	0.49996495246887207
into		11.0	0.5	10.982779026031494	11.482771873474121	0.49999284744262695
the		11.5	0.5	11.482771873474121	11.982781887054443	0.5000100135803223
crate		12.0	0.5	11.982781887054443	12.482730865478516	0.49994897842407227
and		12.5	0.5	12.482730865478516	12.982735872268677	0.5000050067901611
took		13.0	0.5	12.982735872268677	13.482749938964844	0.500014066696167
out		13.5	0.5	13.482749938964844	13.982748031616211	0.4999980926513672
the		14.0	0.5	13.982748031616211	14.482733011245728	0.4999849796295166
fourth		14.5	0.5	14.482733011245728	14.982724905014038	0.49999189376831055
and		15.0	0.5	14.982724905014038	15.482714891433716	0.49998998641967773
last		15.5	0.5	15.482714891433716	15.9826979637146	0.4999830722808838
ball.		16.0	0.5	15.9826979637146	16.48268699645996	0.49998903274536133
Compared		16.5	0.5	16.48268699645996	16.982661962509155	0.49997496604919434
with		17.0	0.5	16.982661962509155	17.482521057128906	0.499859094619751
the		17.5	0.5	17.482521057128906	17.98260188102722	0.5000808238983154
Quaffle		18.0	0.5	17.98260188102722	18.482573986053467	0.4999721050262451
and		18.5	0.5	18.482573986053467	18.982569932937622	0.4999959468841553
the		19.0	0.5	18.982569932937622	19.48256492614746	0.49999499320983887
Bludgers,		19.5	0.5	19.48256492614746	19.98253107070923	0.4999661445617676
it		20.0	0.5	19.98253107070923	20.482524871826172	0.49999380111694336
was		20.5	0.5	20.482524871826172	20.982529878616333	0.5000050067901611
tiny,		21.0	0.5	20.982529878616333	21.482506036758423	0.49997615814208984
about		21.5	0.5	21.482506036758423	21.982506036758423	0.5
the		22.0	0.5	21.982506036758423	22.482472896575928	0.4999668598175049
size		22.5	0.5	22.482472896575928	22.982455015182495	0.4999821186065674
of		23.0	0.5	22.982455015182495	23.48238205909729	0.4999270439147949
a		23.5	0.5	23.48238205909729	23.982449054718018	0.5000669956207275
large		24.0	0.5	23.982449054718018	24.482433080673218	0.4999840259552002
walnut.		24.5	0.5	24.482433080673218	24.982436895370483	0.5000038146972656
It		25.0	0.5	24.982436895370483	25.48239803314209	0.49996113777160645
was		25.5	0.5	25.48239803314209	25.982392072677612	0.49999403953552246
bright		26.0	0.5	25.982392072677612	26.48236393928528	0.499971866607666
gold		26.5	0.5	26.48236393928528	26.9823579788208	0.49999403953552246
and		27.0	0.5	26.9823579788208	27.48233985900879	0.4999818801879883
had		27.5	0.5	27.48233985900879	27.982325077056885	0.4999852180480957
little		28.0	0.5	27.982325077056885	28.48233389854431	0.5000088214874268
fluttering		28.5	0.5	28.48233389854431	28.982292890548706	0.49995899200439453
silver		29.0	0.5	28.982292890548706	29.482275009155273	0.4999821186065674
wings.		29.5	0.5	29.482275009155273	29.982271909713745	0.4999969005584717
+		30.0	0.5	29.982271909713745	30.482271909713745	0.5
"""This,"""	italic	30.5	0.5	30.482271909713745	30.982249975204468	0.49997806549072266
said		31.0	0.5	30.982249975204468	31.48226308822632	0.5000131130218506
Wood,		31.5	0.5	31.48226308822632	31.98221707344055	0.4999539852142334
"""is"		32.0	0.5	31.98221707344055	32.48220896720886	0.49999189376831055
the		32.5	0.5	32.48220896720886	32.98220086097717	0.49999189376831055
Golden		33.0	0.5	32.98220086097717	33.48218894004822	0.4999880790710449
Snitch,		33.5	0.5	33.48218894004822	33.98216891288757	0.49997997283935547
and		34.0	0.5	33.98216891288757	34.4821560382843	0.4999871253967285
it's		34.5	0.5	34.4821560382843	34.9821560382843	0.5
the		35.0	0.5	34.9821560382843	35.48214793205261	0.49999189376831055
most		35.5	0.5	35.48214793205261	35.98214387893677	0.4999959468841553
important		36.0	0.5	35.98214387893677	36.48208498954773	0.4999411106109619
ball		36.5	0.5	36.48208498954773	36.98208689689636	0.5000019073486328
of		37.0	0.5	36.98208689689636	37.482199907302856	0.5001130104064941
the		37.5	0.5	37.482199907302856	37.98254704475403	0.5003471374511719
lot.		38.0	0.5	37.98254704475403	38.482544898986816	0.4999978542327881
It's		38.5	0.5	38.482544898986816	38.98254108428955	0.4999961853027344
very		39.0	0.5	38.98254108428955	39.48237109184265	0.4998300075531006
hard		39.5	0.5	39.48237109184265	39.98218107223511	0.49980998039245605
to		40.0	0.5	39.98218107223511	40.482287883758545	0.5001068115234375
catch		40.5	0.5	40.482287883758545	40.982420921325684	0.5001330375671387
because		41.0	0.5	40.982420921325684	41.48242902755737	0.5000081062316895
it's		41.5	0.5	41.48242902755737	41.982385873794556	0.4999568462371826
so		42.0	0.5	41.982385873794556	42.482378005981445	0.49999213218688965
fast		42.5	0.5	42.482378005981445	42.98236393928528	0.499985933303833
and		43.0	0.5	42.98236393928528	43.48237586021423	0.5000119209289551
difficult		43.5	0.5	43.48237586021423	43.982325077056885	0.49994921684265137
to		44.0	0.5	43.982325077056885	44.48233103752136	0.5000059604644775
see.		44.5	0.5	44.48233103752136	44.982192039489746	0.4998610019683838
It's		45.0	0.5	44.982192039489746	45.48199987411499	0.49980783462524414
the		45.5	0.5	45.48199987411499	45.98184895515442	0.4998490810394287
Seeker's		46.0	0.5	45.98184895515442	46.48182392120361	0.49997496604919434
job		46.5	0.5	46.48182392120361	46.98182487487793	0.5000009536743164
to		47.0	0.5	46.98182487487793	47.48179388046265	0.4999690055847168
catch		47.5	0.5	47.48179388046265	47.9818069934845	0.5000131130218506
it.		48.0	0.5	47.9818069934845	48.48177886009216	0.499971866607666
You've		48.5	0.5	48.48177886009216	48.98176097869873	0.4999821186065674
got		49.0	0.5	48.98176097869873	49.48176693916321	0.5000059604644775
to		49.5	0.5	49.48176693916321	49.981770038604736	0.5000030994415283
weave		50.0	0.5	49.981770038604736	50.48168706893921	0.49991703033447266
in		50.5	0.5	50.48168706893921	50.98172903060913	0.5000419616699219
